0.983333333,0.983333333,0.986666667,0.98,0.976666667
0.266666667,0.333333333,0.4,0.4,0.466666667
1,1,1,1,1
0.972222222,0.958333333,,,
1,1,1,1,1
0,0,0,0,0
0.5,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0.909948542,0.906803888,0.910520297,,
0,,,,
0,,,,
0,,,,
0,,,,
0.466666667,0.533333333,0.466666667,0.466666667,0.533333333
0.9,0.89375,0.890625,,
